SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 5.2500, 521, 0.2806, 1.1884, 0.3101, 12.2071, -17.6950, -18.4067, 64.6269, 31.1940, -7.3333, -108.0444, 6.4872, 67.0161, 0.4638, 0.6920, 0.4183, -0.3620, 0.1676, 0.2437, 0.0024, 1005.4200, 0.0000, 0.0000, 0.0000
2, 5.0198, 502, -1.3270, -0.0498, -0.1636, 148.9368, -29.5355, -87.5009, -12.5373, 54.9254, 16.8333, -68.8574, -33.3977, 64.5189, -0.7548, -0.3314, -0.4895, 0.2843, -0.7766, -0.8284, 0.1375, 1003.6400, 0.0000, 0.0000, 0.0000
1, 5.2600, 522, 0.3544, 1.3955, 0.9695, 12.1221, 1.0976, -16.2124, 63.1343, 32.6866, -7.1667, -107.9236, 6.3474, 67.1139, 0.4648, 0.6908, 0.4192, -0.3620, 0.2439, 0.4499, 0.6636, 1005.4200, 0.0000, 0.0000, 0.0000
1, 5.2700, 523, 0.1334, 1.7396, 0.8669, 33.8479, -21.2513, 3.0077, 62.8358, 32.0896, -8.0000, -107.6845, 6.2973, 67.1833, 0.4662, 0.6895, 0.4190, -0.3629, 0.0237, 0.7926, 0.5649, 1005.4200, 0.0000, 0.0000, 0.0000
2, 5.0298, 503, -1.3263, -0.1064, -0.2061, 107.4752, -27.7181, -100.3135, -13.1343, 53.4328, 15.6667, -67.5728, -34.4731, 64.5161, -0.7592, -0.3177, -0.4917, 0.2843, -0.7603, -0.8685, 0.1084, 1003.6400, 0.0000, 0.0000, 0.0000
1, 5.2800, 524, 0.0523, 1.7714, 0.5664, 27.2554, -111.8101, 54.1667, 64.4776, 31.9403, -8.6667, -107.2771, 6.8767, 67.8206, 0.4642, 0.6870, 0.4189, -0.3702, -0.0674, 0.8234, 0.2715, 1005.4200, 0.0000, 0.0000, 0.0000
2, 5.0398, 504, -1.2351, -0.0981, -0.2573, 53.3777, -24.7498, -109.4465, -13.7313, 52.6866, 14.8333, -66.6974, -35.6403, 64.4226, -0.7625, -0.3065, -0.4953, 0.2816, -0.6524, -0.8445, 0.0642, 1003.6400, 0.0000, 0.0000, 0.0000
1, 5.2900, 525, 0.3747, 1.7013, 0.8432, -2.5366, -128.3440, 80.0387, 63.2836, 30.7463, -9.1667, -107.0856, 8.0018, 68.8364, 0.4573, 0.6853, 0.4193, -0.3813, 0.2355, 0.7547, 0.5523, 1005.4200, 0.0000, 0.0000, 0.0000
1, 5.3000, 526, -0.0305, 1.3137, 0.6295, 1.6006, -41.6139, -13.0599, 64.0298, 31.6418, -9.6667, -107.0006, 8.4920, 69.5267, 0.4534, 0.6837, 0.4209, -0.3871, -0.1782, 0.3679, 0.3403, 1005.4200, 0.0000, 0.0000, 0.0000
2, 5.0498, 505, -1.1305, -0.0447, -0.2935, 3.5960, -25.4173, -121.9038, -15.6716, 54.3284, 15.0000, -66.2583, -36.9259, 64.2672, -0.7647, -0.2979, -0.5003, 0.2759, -0.5297, -0.7764, 0.0284, 1003.6400, 0.0000, 0.0000, 0.0000
2, 5.0598, 506, -1.0974, 0.0281, -0.3193, -33.6206, -33.7311, -137.0829, -16.7164, 53.1343, 15.3333, -66.2252, -38.3577, 64.0598, -0.7659, -0.2915, -0.5069, 0.2674, -0.4768, -0.6895, -0.0032, 1003.6400, 0.0000, 0.0000, 0.0000
1, 5.3101, 527, -0.1514, 0.8039, 0.3959, -0.6107, -14.3812, -77.6937, 64.1791, 31.9403, -9.8333, -106.9781, 7.8949, 69.9462, 0.4547, 0.6805, 0.4260, -0.3856, -0.2887, -0.1434, 0.1067, 1005.4200, 0.0000, 0.0000, 0.0000
2, 5.0698, 507, -1.1696, 0.1340, -0.3395, -66.8972, -44.1111, -155.3553, -17.4627, 51.6418, 15.8333, -66.5583, -39.9464, 63.8278, -0.7660, -0.2868, -0.5150, 0.2563, -0.5276, -0.5694, -0.0345, 1003.6400, 0.0000, 0.0000, 0.0000
2, 5.0798, 508, -1.3487, 0.2080, -0.3430, -92.4866, -53.2927, -172.9238, -17.6119, 53.1343, 16.3333, -67.2077, -41.7223, 63.6199, -0.7653, -0.2832, -0.5246, 0.2428, -0.6831, -0.4801, -0.0538, 1003.6400, 0.0000, 0.0000, 0.0000
1, 5.3201, 528, 0.0598, 0.9064, 0.5617, 9.9934, -21.3723, -87.5874, 60.7463, 33.1343, -10.0000, -106.8988, 7.0937, 70.4718, 0.4568, 0.6761, 0.4325, -0.3835, -0.0637, -0.0431, 0.2732, 1005.4200, 0.0000, 0.0000, 0.0000
1, 5.3301, 529, 0.1458, 1.2025, 0.6630, 8.4755, 2.6900, -81.1382, 64.4776, 32.3881, -10.0000, -106.7822, 6.3059, 70.7977, 0.4598, 0.6723, 0.4375, -0.3809, 0.0359, 0.2509, 0.3760, 1005.4200, 0.0000, 0.0000, 0.0000
1, 5.3401, 530, 0.2868, 1.4249, 0.7177, -1.9483, 12.1614, -70.6594, 60.5970, 32.8358, -10.6667, -106.7770, 5.5632, 70.9119, 0.4626, 0.6699, 0.4415, -0.3773, 0.1899, 0.4720, 0.4304, 1005.4200, 0.0000, 0.0000, 0.0000
1, 5.3499, 531, 0.5047, 1.5331, 0.6851, -1.6704, 22.4231, -60.6470, 59.2537, 32.8358, -10.1667, -106.8046, 4.9065, 70.9218, 0.4652, 0.6681, 0.4446, -0.3736, 0.4192, 0.5793, 0.3971, 1005.4200, 0.0000, 0.0000, 0.0000
2, 5.0898, 509, -1.5333, 0.2467, -0.3412, -114.3098, -55.1541, -182.8979, -20.4478, 50.0000, 17.1667, -68.0894, -43.6219, 63.4199, -0.7638, -0.2804, -0.5351, 0.2274, -0.8434, -0.4249, -0.0710, 1003.6400, 0.0000, 0.0000, 0.0000
1, 5.3599, 532, 0.5463, 1.5536, 0.5886, 6.6746, 30.3960, -30.5213, 58.2090, 35.5224, -10.8333, -106.7786, 4.4116, 70.7684, 0.4680, 0.6672, 0.4458, -0.3703, 0.4694, 0.5990, 0.3008, 1005.4200, 0.0000, 0.0000, 0.0000
2, 5.0999, 510, -1.6483, 0.2502, -0.3083, -142.8178, -48.6656, -190.0236, -21.9403, 50.1493, 19.0000, -69.2028, -45.5795, 63.1651, -0.7617, -0.2790, -0.5458, 0.2101, -0.9341, -0.4041, -0.0598, 1003.6400, 0.0000, 0.0000, 0.0000
1, 5.3699, 533, 0.5071, 1.4522, 0.5669, -5.2294, 28.7481, 22.7272, 59.8507, 33.5821, -10.1667, -106.8011, 4.3630, 70.4638, 0.4690, 0.6684, 0.4443, -0.3687, 0.4310, 0.4977, 0.2786, 1005.4200, 0.0000, 0.0000, 0.0000
2, 5.1099, 511, -1.7157, 0.2302, -0.2647, -168.1382, -34.7040, -192.6468, -22.5373, 49.2537, 20.1667, -70.4949, -47.5393, 62.7861, -0.7592, -0.2794, -0.5561, 0.1908, -0.9779, -0.4062, -0.0393, 1003.6400, 0.0000, 0.0000, 0.0000
2, 5.1199, 512, -1.6326, 0.2164, -0.2032, -197.8127, -17.5183, -197.4014, -23.7313, 48.3582, 21.5000, -71.9118, -49.4952, 62.2171, -0.7564, -0.2815, -0.5656, 0.1694, -0.8722, -0.4011, -0.0015, 1003.6400, 0.0000, 0.0000, 0.0000
1, 5.3799, 534, 0.4269, 1.2495, 0.5050, -13.4551, 33.7146, 50.8579, 60.5970, 34.1791, -10.0000, -106.9557, 4.7096, 70.0079, 0.4681, 0.6717, 0.4406, -0.3681, 0.3448, 0.2962, 0.2144, 1005.4200, 0.0000, 0.0000, 0.0000
1, 5.3899, 535, 0.2211, 1.0582, 0.4438, -15.0893, 38.8409, 48.4924, 60.7463, 34.3284, -9.6667, -107.1543, 5.1084, 69.4786, 0.4670, 0.6757, 0.4363, -0.3675, 0.1321, 0.1065, 0.1500, 1005.4200, 0.0000, 0.0000, 0.0000
1, 5.3999, 536, 0.0917, 1.0051, 0.4497, -16.3917, 44.2797, 37.0507, 59.5522, 35.2239, -9.3333, -107.3811, 5.3766, 68.9505, 0.4662, 0.6793, 0.4327, -0.3660, -0.0020, 0.0550, 0.1523, 1005.4200, 0.0000, 0.0000, 0.0000
1, 5.4099, 537, 0.0507, 0.9957, 0.3964, -17.8587, 48.1743, 30.4526, 60.7463, 32.6866, -9.5000, -107.6215, 5.5390, 68.4132, 0.4658, 0.6827, 0.4296, -0.3638, -0.0458, 0.0471, 0.0951, 1005.4200, 0.0000, 0.0000, 0.0000
2, 5.1299, 513, -1.4982, 0.2361, -0.1617, -223.0255, 2.2298, -202.5334, -24.3284, 46.8657, 23.0000, -73.3756, -51.4484, 61.3789, -0.7536, -0.2852, -0.5740, 0.1457, -0.7161, -0.3610, 0.0166, 1003.6400, 0.0000, 0.0000, 0.0000
2, 5.1399, 514, -1.3522, 0.2853, -0.1195, -236.0118, 17.0278, -205.1719, -26.7164, 44.4776, 24.3333, -74.8073, -53.4024, 60.2977, -0.7507, -0.2900, -0.5812, 0.1204, -0.5493, -0.2900, 0.0368, 1003.6400, 0.0000, 0.0000, 0.0000
1, 5.4199, 538, 0.0920, 0.9297, 0.3659, -21.5659, 50.8292, 32.0621, 60.0000, 33.1343, -8.6667, -107.8886, 5.6726, 67.8519, 0.4654, 0.6862, 0.4265, -0.3613, -0.0069, -0.0173, 0.0602, 1005.4200, 0.0000, 0.0000, 0.0000
1, 5.4299, 539, 0.1155, 0.8304, 0.3449, -20.6530, 63.0961, 40.8996, 62.5373, 33.5821, -8.1667, -108.1768, 5.8605, 67.1854, 0.4650, 0.6904, 0.4226, -0.3586, 0.0134, -0.1148, 0.0346, 1005.4200, 0.0000, 0.0000, 0.0000
2, 5.1499, 515, -1.2263, 0.3659, -0.0833, -239.1583, 31.1579, -204.4775, -26.2687, 43.5821, 26.0000, -76.1359, -55.3365, 59.0125, -0.7478, -0.2952, -0.5871, 0.0942, -0.4038, -0.1863, 0.0530, 1003.6400, 0.0000, 0.0000, 0.0000
2, 5.1599, 516, -1.1163, 0.4543, -0.0533, -229.4455, 45.1162, -201.0084, -28.3582, 40.5970, 27.3333, -77.1874, -57.2307, 57.4902, -0.7452, -0.3001, -0.5915, 0.0680, -0.2754, -0.0734, 0.0668, 1003.6400, 0.0000, 0.0000, 0.0000
1, 5.4399, 540, 0.0139, 0.7255, 0.2514, -18.6844, 82.3221, 43.7484, 60.5970, 31.7910, -7.6667, -108.4596, 6.0371, 66.3424, 0.4652, 0.6950, 0.4176, -0.3551, -0.0913, -0.2177, -0.0635, 1005.4200, 0.0000, 0.0000, 0.0000
2, 5.1699, 517, -1.0019, 0.5035, -0.0238, -206.5308, 56.3266, -192.3689, -32.5373, 40.8955, 28.5000, -77.8474, -59.0393, 55.7380, -0.7432, -0.3041, -0.5944, 0.0428, -0.1444, 0.0006, 0.0845, 1003.6400, 0.0000, 0.0000, 0.0000
1, 5.4500, 541, -0.1663, 0.5969, 0.1809, -18.4915, 95.6297, 34.4957, 62.9851, 32.5373, -7.6667, -108.7491, 6.0899, 65.3642, 0.4663, 0.6999, 0.4123, -0.3504, -0.2724, -0.3447, -0.1387, 1005.4200, 0.0000, 0.0000, 0.0000
2, 5.1799, 518, -0.8791, 0.4900, 0.0030, -174.4351, 67.2945, -179.1579, -31.3433, 37.6119, 29.3333, -78.0024, -60.7119, 53.7551, -0.7419, -0.3068, -0.5958, 0.0195, -0.0069, 0.0115, 0.1047, 1003.6400, 0.0000, 0.0000, 0.0000
2, 5.1899, 519, -0.7853, 0.4275, 0.0005, -145.0419, 72.3488, -167.3203, -35.6716, 38.2090, 29.6667, -77.6362, -62.2409, 51.5564, -0.7415, -0.3081, -0.5960, -0.0017, 0.0996, -0.0275, 0.1002, 1003.6400, 0.0000, 0.0000, 0.0000
2, 5.2000, 520, -0.6634, 0.3260, -0.0257, -120.5275, 74.4130, -154.9937, -36.7164, 37.9104, 30.0000, -76.8325, -63.6298, 49.2106, -0.7417, -0.3081, -0.5954, -0.0206, 0.2325, -0.1065, 0.0755, 1003.6400, 0.0000, 0.0000, 0.0000
1, 5.4600, 542, -0.2877, 0.4642, 0.1395, -15.6591, 99.2066, 20.6098, 61.4925, 30.8955, -6.6667, -109.0229, 5.9661, 64.3926, 0.4680, 0.7042, 0.4077, -0.3448, -0.3917, -0.4761, -0.1846, 1005.4200, 0.0000, 0.0000, 0.0000
2, 5.2100, 521, -0.6389, 0.2575, -0.0499, -111.7130, 74.8716, -146.0935, -33.5821, 34.3284, 30.1667, -75.7247, -64.9060, 46.7222, -0.7422, -0.3075, -0.5943, -0.0382, 0.2667, -0.1535, 0.0547, 1003.6400, 0.0000, 0.0000, 0.0000
2, 5.2200, 522, -0.6287, 0.2282, -0.0600, -113.7178, 76.8582, -141.3148, -36.7164, 35.0746, 29.8333, -74.4303, -66.0962, 44.0718, -0.7425, -0.3070, -0.5928, -0.0553, 0.2855, -0.1622, 0.0488, 1003.6400, 0.0000, 0.0000, 0.0000
1, 5.4700, 543, -0.3739, 0.3667, 0.1030, -2.8096, 93.1017, 2.3648, 59.2537, 33.5821, -6.0000, -109.2012, 5.6766, 63.5093, 0.4707, 0.7074, 0.4041, -0.3388, -0.4728, -0.5731, -0.2242, 1005.4200, 0.0000, 0.0000, 0.0000
1, 5.4800, 544, -0.3345, 0.3437, 0.0608, 7.6462, 82.9688, -12.6246, 61.4925, 32.3881, -5.8333, -109.2315, 5.2532, 62.7744, 0.4743, 0.7091, 0.4015, -0.3332, -0.4261, -0.5965, -0.2672, 1005.4200, 0.0000, 0.0000, 0.0000
1, 5.4900, 545, -0.2206, 0.3853, 0.0221, 7.0485, 69.0515, -19.6425, 61.7910, 32.5373, -5.8333, -109.1918, 4.7977, 62.1829, 0.4781, 0.7099, 0.3998, -0.3281, -0.3043, -0.5558, -0.3055, 1005.4200, 0.0000, 0.0000, 0.0000
2, 5.2300, 523, -0.6111, 0.2576, -0.0611, -122.1570, 78.6439, -137.4420, -39.8507, 33.1343, 30.5000, -72.9839, -67.2115, 41.2021, -0.7426, -0.3071, -0.5908, -0.0725, 0.3108, -0.1127, 0.0523, 1003.5600, 0.0000, 0.0000, 0.0000
2, 5.2400, 524, -0.6020, 0.3282, -0.0419, -129.5488, 80.3556, -133.2473, -36.7164, 29.8507, 30.1667, -71.4114, -68.2395, 38.1139, -0.7423, -0.3080, -0.5883, -0.0899, 0.3268, -0.0232, 0.0763, 1003.5600, 0.0000, 0.0000, 0.0000
2, 5.2500, 525, -0.6024, 0.3792, -0.0491, -129.5928, 80.7772, -131.0753, -39.8507, 29.5522, 30.8333, -69.6441, -69.2001, 34.8012, -0.7418, -0.3091, -0.5854, -0.1073, 0.3324, 0.0463, 0.0744, 1003.5600, 0.0000, 0.0000, 0.0000
2, 5.2600, 526, -0.6384, 0.4105, -0.0436, -126.4787, 79.1918, -127.4914, -39.2537, 28.2090, 30.3333, -67.6884, -70.0952, 31.3188, -0.7410, -0.3103, -0.5823, -0.1244, 0.3018, 0.0955, 0.0856, 1003.5600, 0.0000, 0.0000, 0.0000
1, 5.5000, 546, -0.1442, 0.4343, 0.0276, -6.1586, 52.6705, -23.6895, 62.2388, 31.3433, -5.6667, -109.2152, 4.3527, 61.7237, 0.4809, 0.7106, 0.3990, -0.3235, -0.2200, -0.5073, -0.3005, 1005.4200, 0.0000, 0.0000, 0.0000
2, 5.2698, 527, -0.7018, 0.4123, -0.0571, -121.4048, 77.8885, -123.8874, -39.5522, 27.1642, 30.6667, -65.5138, -70.9174, 27.6713, -0.7402, -0.3113, -0.5791, -0.1410, 0.2433, 0.1148, 0.0784, 1003.5600, 0.0000, 0.0000, 0.0000
2, 5.2798, 528, -0.7589, 0.3828, -0.0710, -119.3425, 77.2345, -121.0237, -41.0448, 25.2239, 30.8333, -63.1248, -71.6652, 23.8561, -0.7392, -0.3121, -0.5758, -0.1570, 0.1903, 0.1022, 0.0712, 1003.5600, 0.0000, 0.0000, 0.0000
1, 5.5100, 547, -0.0561, 0.4496, 0.0877, -21.8664, 29.4622, -28.3766, 59.4030, 31.9403, -5.5000, -109.3857, 3.9544, 61.4722, 0.4821, 0.7112, 0.3997, -0.3194, -0.1251, -0.4915, -0.2435, 1005.4200, 0.0000, 0.0000, 0.0000
2, 5.2898, 529, -0.8041, 0.3434, -0.0668, -121.9592, 77.9502, -120.3497, -41.3433, 22.9851, 30.5000, -60.5201, -72.3567, 19.8316, -0.7380, -0.3129, -0.5723, -0.1730, 0.1488, 0.0796, 0.0824, 1003.5600, 0.0000, 0.0000, 0.0000
2, 5.2998, 530, -0.8829, 0.3041, -0.0773, -130.8470, 75.5485, -123.6460, -40.8955, 22.5373, 30.3333, -57.7174, -73.0122, 15.5517, -0.7363, -0.3139, -0.5687, -0.1892, 0.0734, 0.0570, 0.0787, 1003.5600, 0.0000, 0.0000, 0.0000
1, 5.5200, 548, -0.0387, 0.4121, 0.1361, -26.4111, 10.8475, -30.3271, 60.7463, 32.3881, -5.5000, -109.6357, 3.5993, 61.4145, 0.4820, 0.7116, 0.4016, -0.3161, -0.1015, -0.5279, -0.1993, 1005.4200, 0.0000, 0.0000, 0.0000
2, 5.3098, 531, -0.9701, 0.3078, -0.0815, -143.3660, 73.8705, -128.4051, -45.8209, 21.7910, 30.1667, -54.6987, -73.6484, 10.9488, -0.7340, -0.3153, -0.5650, -0.2063, -0.0106, 0.0780, 0.0812, 1003.5600, 0.0000, 0.0000, 0.0000
2, 5.3198, 532, -1.0676, 0.3447, -0.0755, -158.1165, 71.5547, -133.4138, -42.9851, 20.7463, 30.0000, -51.5079, -74.2612, 6.0258, -0.7309, -0.3174, -0.5611, -0.2242, -0.1051, 0.1324, 0.0933, 1003.5600, 0.0000, 0.0000, 0.0000
1, 5.5300, 549, -0.1329, 0.4214, 0.1593, -23.7004, -11.9812, -25.2107, 58.9552, 34.1791, -5.1667, -109.8779, 3.3301, 61.5551, 0.4812, 0.7115, 0.4043, -0.3143, -0.1910, -0.5174, -0.1801, 1005.4200, 0.0000, 0.0000, 0.0000
2, 5.3298, 533, -1.1590, 0.3759, -0.0754, -168.7101, 70.8682, -136.7412, -45.3731, 19.2537, 30.0000, -48.0660, -74.8379, 0.7260, -0.7269, -0.3199, -0.5570, -0.2429, -0.1938, 0.1813, 0.0994, 1003.5600, 0.0000, 0.0000, 0.0000
2, 5.3398, 534, -1.2253, 0.4599, -0.0461, -179.4379, 71.5298, -137.4595, -46.8657, 18.2090, 30.1667, -44.3783, -75.3371, -4.9280, -0.7223, -0.3230, -0.5525, -0.2621, -0.2579, 0.2829, 0.1348, 1003.5600, 0.0000, 0.0000, 0.0000
2, 5.3499, 535, -1.2594, 0.5029, -0.0404, -183.1761, 71.1747, -136.0212, -43.8806, 15.6716, 29.8333, -40.4875, -75.7278, -10.8523, -0.7173, -0.3264, -0.5475, -0.2815, -0.2903, 0.3429, 0.1471, 1003.5600, 0.0000, 0.0000, 0.0000
1, 5.5400, 550, -0.2429, 0.4871, 0.2052, -24.9782, -41.7381, -18.9175, 60.8955, 33.4328, -5.1667, -110.1058, 3.1841, 61.9566, 0.4792, 0.7107, 0.4081, -0.3142, -0.2984, -0.4505, -0.1381, 1005.4200, 0.0000, 0.0000, 0.0000
1, 5.5500, 551, -0.4273, 0.5899, 0.2383, -24.5649, -67.1246, -21.7966, 62.2388, 31.3433, -5.3333, -110.3302, 3.1199, 62.6378, 0.4762, 0.7090, 0.4132, -0.3159, -0.4817, -0.3464, -0.1086, 1005.4200, 0.0000, 0.0000, 0.0000
1, 5.5601, 552, -0.6098, 0.7064, 0.2696, -15.1031, -100.5974, -26.1436, 58.3582, 34.1791, -6.0000, -110.4811, 3.0989, 63.6457, 0.4725, 0.7059, 0.4199, -0.3194, -0.6638, -0.2291, -0.0798, 1005.3900, 0.0000, 0.0000, 0.0000
2, 5.3599, 536, -1.2600, 0.5519, -0.0218, -179.4563, 71.1691, -136.1428, -44.6269, 14.3284, 29.3333, -36.3700, -76.0142, -16.9966, -0.7120, -0.3297, -0.5422, -0.3007, -0.2896, 0.4085, 0.1728, 1003.5600, 0.0000, 0.0000, 0.0000
2, 5.3699, 537, -1.2403, 0.5617, -0.0132, -171.9971, 69.4330, -132.2386, -48.2090, 12.6866, 29.8333, -32.1550, -76.1848, -23.1764, -0.7065, -0.3326, -0.5369, -0.3193, -0.2692, 0.4346, 0.1890, 1003.5600, 0.0000, 0.0000, 0.0000
1, 5.5701, 553, -0.5941, 0.8157, 0.2790, 4.5164, -120.1065, -34.7962, 61.4925, 31.9403, -6.1667, -110.4464, 3.1096, 64.9133, 0.4691, 0.7011, 0.4276, -0.3248, -0.6483, -0.1200, -0.0698, 1005.3900, 0.0000, 0.0000, 0.0000
1, 5.5801, 554, -0.3998, 0.8672, 0.2415, 18.0983, -120.7290, -34.0529, 61.6418, 32.2388, -7.1667, -110.2279, 3.1398, 66.2301, 0.4666, 0.6954, 0.4349, -0.3312, -0.4545, -0.0697, -0.1037, 1005.3900, 0.0000, 0.0000, 0.0000
2, 5.3799, 538, -1.2008, 0.5715, -0.0001, -163.6007, 66.6986, -129.0167, -45.0746, 11.0448, 29.5000, -27.9521, -76.2508, -29.2567, -0.7010, -0.3351, -0.5317, -0.3371, -0.2295, 0.4601, 0.2099, 1003.5600, 0.0000, 0.0000, 0.0000
2, 5.3899, 539, -1.1275, 0.5756, 0.0019, -149.7425, 62.0946, -123.8630, -45.8209, 11.4925, 29.3333, -23.8464, -76.2236, -35.1294, -0.6955, -0.3372, -0.5267, -0.3539, -0.1563, 0.4794, 0.2197, 1003.5600, 0.0000, 0.0000, 0.0000
1, 5.5901, 555, -0.0586, 0.8640, 0.2579, 22.0683, -115.1974, -30.8062, 61.1940, 33.1343, -7.6667, -109.9457, 3.2090, 67.4791, 0.4644, 0.6896, 0.4413, -0.3377, -0.1146, -0.0746, -0.0827, 1005.3900, 0.0000, 0.0000, 0.0000
1, 5.5999, 556, 0.2003, 0.8277, 0.2285, 26.7790, -105.2548, -27.8692, 59.8507, 34.7761, -8.5000, -109.6288, 3.3208, 68.5905, 0.4625, 0.6843, 0.4465, -0.3441, 0.1424, -0.1126, -0.1069, 1005.3900, 0.0000, 0.0000, 0.0000
2, 5.3999, 540, -1.0841, 0.5855, 0.0071, -132.2987, 56.4135, -118.3738, -48.0597, 8.2090, 28.8333, -19.9563, -76.1352, -40.6268, -0.6901, -0.3387, -0.5221, -0.3694, -0.1132, 0.5037, 0.2324, 1003.5600, 0.0000, 0.0000, 0.0000
2, 5.4099, 541, -0.9990, 0.5995, 0.0075, -113.6901, 51.8701, -112.1796, -45.2239, 7.9104, 28.1667, -16.2911, -75.9922, -45.7269, -0.6849, -0.3397, -0.5181, -0.3835, -0.0287, 0.5316, 0.2399, 1003.5600, 0.0000, 0.0000, 0.0000
1, 5.6099, 557, 0.3475, 0.7815, 0.1995, 35.6843, -89.1319, -29.0702, 60.2985, 33.2836, -8.8333, -109.2361, 3.4169, 69.5444, 0.4616, 0.6793, 0.4506, -0.3500, 0.2879, -0.1610, -0.1294, 1005.3900, 0.0000, 0.0000, 0.0000
1, 5.6199, 558, 0.2986, 0.7524, 0.1560, 46.0700, -75.5464, -31.0537, 59.1045, 32.6866, -9.8333, -108.7481, 3.4365, 70.3539, 0.4619, 0.6742, 0.4538, -0.3553, 0.2387, -0.1928, -0.1648, 1005.3900, 0.0000, 0.0000, 0.0000
2, 5.4199, 542, -0.9614, 0.6035, 0.0046, -89.0364, 43.8151, -104.0685, -46.4179, 5.5224, 28.5000, -12.9122, -75.8148, -50.3204, -0.6802, -0.3399, -0.5149, -0.3958, 0.0081, 0.5488, 0.2434, 1003.5600, 0.0000, 0.0000, 0.0000
2, 5.4299, 543, -0.9399, 0.6330, 0.0155, -65.5526, 33.9066, -95.8420, -46.5672, 6.7164, 28.5000, -9.8553, -75.6511, -54.3530, -0.6760, -0.3394, -0.5126, -0.4063, 0.0289, 0.5905, 0.2597, 1003.5600, 0.0000, 0.0000, 0.0000
1, 5.6299, 559, 0.3009, 0.8077, 0.0958, 53.2269, -70.0254, -37.9881, 61.1940, 33.1343, -10.3333, -108.1695, 3.3746, 71.1031, 0.4632, 0.6687, 0.4566, -0.3603, 0.2420, -0.1408, -0.2154, 1005.3900, 0.0000, 0.0000, 0.0000
2, 5.4399, 544, -0.9779, 0.6761, 0.0052, -34.4685, 22.1307, -87.6173, -28.8060, 2.0896, 18.0000, -7.0568, -75.5442, -57.8726, -0.6722, -0.3384, -0.5115, -0.4147, -0.0096, 0.6454, 0.2530, 1003.5600, 0.0000, 0.0000, 0.0000
1, 5.6399, 560, 0.3191, 1.0002, -0.0255, 52.3390, -47.0641, -47.6639, 60.5970, 32.8358, -11.3333, -107.5649, 3.1720, 71.7412, 0.4655, 0.6631, 0.4593, -0.3642, 0.2638, 0.0482, -0.3268, 1005.3900, 0.0000, 0.0000, 0.0000
2, 5.4500, 545, -1.1449, 0.7424, -0.0080, 1.3386, 6.7758, -78.0218, -46.2687, 2.8358, 28.5000, -4.3821, -75.5260, -60.9353, -0.6690, -0.3363, -0.5121, -0.4207, -0.1767, 0.7233, 0.2412, 1003.5600, 0.0000, 0.0000, 0.0000
2, 5.4600, 546, -1.3059, 0.8048, -0.0330, 36.0898, -2.7977, -68.6115, -46.8657, 2.6866, 28.0000, -1.6425, -75.5873, -63.6398, -0.6668, -0.3327, -0.5147, -0.4241, -0.3374, 0.7977, 0.2158, 1003.5600, 0.0000, 0.0000, 0.0000
1, 5.6499, 561, 0.2378, 1.2189, -0.2654, 48.4532, -16.3407, -54.7672, 58.5075, 33.2836, -12.1667, -106.9801, 2.7896, 72.1112, 0.4693, 0.6581, 0.4612, -0.3659, 0.1891, 0.2636, -0.5571, 1005.3900, 0.0000, 0.0000, 0.0000
2, 5.4700, 547, -1.4191, 0.8361, -0.0633, 76.4566, -4.0485, -53.8076, -44.0299, 1.7910, 28.3333, 1.1246, -75.6450, -65.9354, -0.6660, -0.3272, -0.5187, -0.4248, -0.4503, 0.8409, 0.1846, 1003.5600, 0.0000, 0.0000, 0.0000
1, 5.6599, 562, 0.1694, 1.4513, -0.2902, 38.4258, -12.5376, -45.1762, 58.6567, 33.7313, -12.6667, -106.4975, 2.3504, 72.3227, 0.4733, 0.6540, 0.4628, -0.3663, 0.1284, 0.4933, -0.5739, 1005.3900, 0.0000, 0.0000, 0.0000
2, 5.4800, 548, -1.4603, 0.7947, -0.0610, 114.0786, -2.8770, -36.3398, -47.1642, 2.6866, 28.8333, 3.6800, -75.6755, -67.5946, -0.6669, -0.3200, -0.5236, -0.4227, -0.4914, 0.8106, 0.1859, 1003.5600, 0.0000, 0.0000, 0.0000
2, 5.4900, 549, -1.3865, 0.7359, -0.0302, 143.8480, -1.9903, -14.8844, -44.0299, 1.3433, 28.8333, 5.7228, -75.6989, -68.3994, -0.6695, -0.3119, -0.5290, -0.4179, -0.4175, 0.7606, 0.2156, 1003.5600, 0.0000, 0.0000, 0.0000
2, 5.5000, 550, -1.3122, 0.6183, 0.0057, 161.7769, -5.3491, 1.0811, -44.9254, 3.4328, 28.8333, 7.3104, -75.7651, -68.5049, -0.6731, -0.3033, -0.5348, -0.4110, -0.3429, 0.6496, 0.2496, 1003.5600, 0.0000, 0.0000, 0.0000
1, 5.6699, 563, 0.0892, 1.4888, -0.3475, 28.6364, -17.8611, -18.6212, 57.4627, 35.0746, -13.1667, -106.1123, 2.1163, 72.5340, 0.4758, 0.6508, 0.4638, -0.3674, 0.0523, 0.5287, -0.6249, 1005.3900, 0.0000, 0.0000, 0.0000
